state,state_name,county,NAME,population_size,percent_65plus,count_65plus,CODE
55,Wyoming,139,"Winnebago County, Wisconsin",169004,14.35113962,24254,WY
20,Maine,75,"Hamilton County, Kansas",2586,14.34648105,371,ME
42,South Dakota,89,"Monroe County, Pennsylvania",167881,14.34587595,24084,SD
13,Idaho,159,"Jasper County, Georgia",13593,14.34561907,1950,ID
55,Wyoming,55,"Jefferson County, Wisconsin",84345,14.34109906,12096,WY
6,Colorado,81,"San Mateo County, California",748731,14.33946237,107364,CO
19,Louisiana,167,"Sioux County, Iowa",34509,14.33828856,4948,LA
35,North Dakota,43,"Sandoval County, New Mexico",136638,14.33642179,19589,ND
48,Washington,79,"Cochran County, Texas",2993,14.3334447,429,WA
13,Idaho,75,"Cook County, Georgia",17033,14.33100452,2441,ID
29,Nevada,225,"Webster County, Missouri",36690,14.33088035,5258,NV
31,New Jersey,151,"Saline County, Nebraska",14360,14.32451253,2057,NJ
29,Nevada,21,"Buchanan County, Missouri",89561,14.3209656,12826,NV
21,Maryland,173,"Montgomery County, Kentucky",27167,14.31884271,3890,MD
22,Massachusetts,103,"St. Tammany Parish, Louisiana",242960,14.31840632,34788,MA
51,Wyoming,840,"Winchester city, Virginia",27168,14.31831567,3890,WY
28,Nebraska,63,"Jefferson County, Mississippi",7586,14.31584498,1086,NE
18,Kentucky,27,"Daviess County, Indiana",32411,14.3099565,4638,KY
29,Nevada,135,"Moniteau County, Missouri",15801,14.30922094,2261,NV
30,New Hampshire,5,"Blaine County, Montana",6598,14.30736587,944,NH
18,Kentucky,59,"Hancock County, Indiana",71328,14.29172275,10194,KY
18,Kentucky,1,"Adams County, Indiana",34642,14.28901334,4950,KY
18,Kentucky,33,"DeKalb County, Indiana",42449,14.28537775,6064,KY
55,Wyoming,101,"Racine County, Wisconsin",194895,14.28461479,27840,WY
48,Washington,445,"Terry County, Texas",12687,14.26657208,1810,WA
21,Maryland,125,"Laurel County, Kentucky",59751,14.25248113,8516,MD
53,Wyoming,63,"Spokane County, Washington",480832,14.246348,68501,WY
48,Washington,211,"Hemphill County, Texas",4115,14.24058323,586,WA
6,Colorado,21,"Glenn County, California",28029,14.22455314,3987,CO
55,Wyoming,63,"La Crosse County, Wisconsin",117048,14.21724421,16641,WY
45,Utah,53,"Jasper County, South Carolina",26549,14.21522468,3774,UT
28,Nebraska,99,"Neshoba County, Mississippi",29553,14.2083714,4199,NE
28,Nebraska,137,"Tate County, Mississippi",28415,14.20376562,4036,NE
48,Washington,451,"Tom Green County, Texas",115056,14.20351829,16342,WA
72,Wyoming,51,"Dorado Municipio, Puerto Rico",38166,14.20112142,5420,WY
48,Washington,475,"Ward County, Texas",11225,14.20044543,1594,WA
39,Pennsylvania,95,"Lucas County, Ohio",436261,14.19746436,61938,PA
48,Washington,469,"Victoria County, Texas",90099,14.19327628,12788,WA
35,North Dakota,6,"Cibola County, New Mexico",27382,14.1881528,3885,ND
18,Kentucky,89,"Lake County, Indiana",491596,14.18685262,69742,KY
47,Virginia,165,"Sumner County, Tennessee",169623,14.17968082,24052,VA
18,Kentucky,167,"Vigo County, Indiana",108268,14.17962833,15352,KY
72,Wyoming,85,"Las Piedras Municipio, Puerto Rico",38605,14.17951043,5474,WY
40,Rhode Island,87,"McClain County, Oklahoma",36512,14.17616126,5176,RI
6,Colorado,75,"San Francisco County, California",840763,14.1748626,119177,CO
37,Oklahoma,53,"Currituck County, North Carolina",24492,14.17197452,3471,OK
28,Nebraska,149,"Warren County, Mississippi",48020,14.16493128,6802,NE
72,Wyoming,75,"Juana Diaz Municipio, Puerto Rico",49259,14.1537587,6972,WY
48,Washington,415,"Scurry County, Texas",17238,14.14317206,2438,WA
21,Maryland,111,"Jefferson County, Kentucky",755809,14.13677265,106847,MD
55,Wyoming,97,"Portage County, Wisconsin",70432,14.13420036,9955,WY
38,Oregon,15,"Burleigh County, North Dakota",88223,14.13010213,12466,OR
48,Washington,127,"Dimmit County, Texas",10682,14.12656806,1509,WA
9,District of Columbia,1,"Fairfield County, Connecticut",939983,14.125681,132779,DE
48,Washington,367,"Parker County, Texas",121418,14.1255827,17151,WA
36,Ohio,61,"New York County, New York",1629507,14.12421057,230155,OH
9,District of Columbia,15,"Windham County, Connecticut",117470,14.12275475,16590,DE
48,Washington,493,"Wilson County, Texas",45509,14.11588916,6424,WA
8,Delaware,59,"Jefferson County, Colorado",552344,14.11022841,77937,DE
37,Oklahoma,97,"Iredell County, North Carolina",165066,14.11011353,23291,OK
22,Massachusetts,39,"Evangeline Parish, Louisiana",33768,14.10803127,4764,MA
25,Mississippi,15,"Hampshire County, Massachusetts",160759,14.10620867,22677,MS
53,Wyoming,37,"Kittitas County, Washington",42204,14.10529808,5953,WY
42,South Dakota,29,"Chester County, Pennsylvania",509797,14.10365302,71900,SD
13,Idaho,305,"Wayne County, Georgia",30046,14.10171071,4237,ID
1,Alabama,97,"Mobile County, Alabama",414251,14.09918141,58406,AL
13,Idaho,231,"Pike County, Georgia",17812,14.09723782,2511,ID
39,Pennsylvania,129,"Pickaway County, Ohio",56515,14.09714235,7967,PA
51,Wyoming,187,"Warren County, Virginia",38481,14.09526779,5424,WY
36,Ohio,79,"Putnam County, New York",99488,14.08913638,14017,OH
39,Pennsylvania,133,"Portage County, Ohio",161897,14.08611648,22805,PA
48,Washington,253,"Jones County, Texas",19978,14.08549404,2814,WA
47,Virginia,93,"Knox County, Tennessee",444348,14.06937806,62517,VA
39,Pennsylvania,149,"Shelby County, Ohio",49067,14.06851856,6903,PA
45,Utah,19,"Charleston County, South Carolina",372904,14.06206423,52438,UT
12,Hawaii,49,"Hardee County, Florida",27468,14.05635649,3861,HI
21,Maryland,191,"Pendleton County, Kentucky",14514,14.05539479,2040,MD
6,Colorado,101,"Sutter County, California",95247,14.05293605,13385,CO
36,Ohio,85,"Richmond County, New York",472481,14.05114703,66389,OH
22,Massachusetts,101,"St. Mary Parish, Louisiana",53441,14.05100952,7509,MA
48,Washington,205,"Hartley County, Texas",6121,14.04999183,860,WA
18,Kentucky,141,"St. Joseph County, Indiana",267246,14.04099594,37524,KY
34,North Carolina,37,"Sussex County, New Jersey",145930,14.02864387,20472,NC
24,Minnesota,25,"Harford County, Maryland",248966,14.02801989,34925,MN
26,Missouri,93,"Livingston County, Michigan",184591,14.0277695,25894,MO
28,Nebraska,125,"Sharkey County, Mississippi",4805,14.02705515,674,NE
45,Utah,85,"Sumter County, South Carolina",107777,14.02525585,15116,UT
51,Wyoming,127,"New Kent County, Virginia",19560,14.02351738,2743,WY
19,Louisiana,163,"Scott County, Iowa",169994,14.01873007,23831,LA
18,Kentucky,43,"Floyd County, Indiana",75900,14.01317523,10636,KY
27,Montana,83,"Lyon County, Minnesota",25699,14.00832717,3600,MT
55,Wyoming,33,"Dunn County, Wisconsin",44159,14.00167576,6183,WY
13,Idaho,5,"Bacon County, Georgia",11222,13.99037605,1570,ID
5,California,115,"Pope County, Arkansas",62830,13.98694891,8788,CA
41,South Carolina,47,"Marion County, Oregon",323259,13.98599884,45211,SC
28,Nebraska,115,"Pontotoc County, Mississippi",30517,13.97909362,4266,NE
37,Oklahoma,67,"Forsyth County, North Carolina",361684,13.9779476,50556,OK
40,Rhode Island,1,"Adair County, Oklahoma",22236,13.97733405,3108,RI
44,Texas,7,"Providence County, Rhode Island",630459,13.96649108,88053,TX
5,California,131,"Sebastian County, Arkansas",127273,13.96525579,17774,CA
27,Montana,7,"Beltrami County, Minnesota",45434,13.95870934,6342,MT
41,South Carolina,27,"Hood River County, Oregon",22749,13.95665744,3175,SC
24,Minnesota,45,"Wicomico County, Maryland",101182,13.95603961,14121,MN
19,Louisiana,113,"Linn County, Iowa",216640,13.95587149,30234,LA
21,Maryland,197,"Powell County, Kentucky",12447,13.95516992,1737,MD
28,Nebraska,87,"Lowndes County, Mississippi",59699,13.94998241,8328,NE
47,Virginia,189,"Wilson County, Tennessee",122445,13.94830332,17079,VA
13,Idaho,193,"Macon County, Georgia",14045,13.94802421,1959,ID
37,Oklahoma,191,"Wayne County, North Carolina",124355,13.94636323,17343,OK
32,New Mexico,31,"Washoe County, Nevada",435019,13.94283928,60654,NM
20,Maine,69,"Gray County, Kansas",6065,13.93239901,845,ME
1,Alabama,73,"Jefferson County, Alabama",659026,13.93146856,91812,AL
18,Kentucky,113,"Noble County, Indiana",47546,13.91494553,6616,KY
13,Idaho,25,"Brantley County, Georgia",18452,13.91177108,2567,ID
35,North Dakota,15,"Eddy County, New Mexico",55641,13.91060549,7740,ND
72,Wyoming,99,"Moca Municipio, Puerto Rico",38815,13.90957104,5399,WY
39,Pennsylvania,45,"Fairfield County, Ohio",149112,13.90230163,20730,PA
27,Montana,59,"Isanti County, Minnesota",38296,13.89962398,5323,MT
28,Nebraska,79,"Leake County, Mississippi",23153,13.89452771,3217,NE
72,Wyoming,29,"Canovanas Municipio, Puerto Rico",47432,13.89357396,6590,WY
39,Pennsylvania,61,"Hamilton County, Ohio",804194,13.88980768,111701,PA
13,Idaho,35,"Butts County, Georgia",23445,13.87502666,3253,ID
45,Utah,45,"Greenville County, South Carolina",474903,13.87125371,65875,UT
48,Washington,497,"Wise County, Texas",61243,13.86607449,8492,WA
48,Washington,183,"Gregg County, Texas",123178,13.86448879,17078,WA
2,Alaska,105,"Hoonah-Angoon Census Area, Alaska",2128,13.86278195,295,AK
20,Maine,51,"Ellis County, Kansas",28993,13.86196668,4019,ME
18,Kentucky,127,"Porter County, Indiana",166570,13.86023894,23087,KY
29,Nevada,27,"Callaway County, Missouri",44566,13.8580981,6176,NV
34,North Carolina,7,"Camden County, New Jersey",511998,13.85786663,70952,NC
51,Wyoming,199,"York County, Virginia",66471,13.8571708,9211,WY
28,Nebraska,81,"Lee County, Mississippi",85036,13.85530834,11782,NE
22,Massachusetts,11,"Beauregard Parish, Louisiana",36259,13.84208059,5019,MA
12,Hawaii,113,"Santa Rosa County, Florida",161021,13.83484142,22277,HI
49,West Virginia,15,"Emery County, Utah",10728,13.83296048,1484,WV
28,Nebraska,39,"George County, Mississippi",23104,13.82877424,3195,NE
31,New Jersey,79,"Hall County, Nebraska",60792,13.81925253,8401,NJ
20,Maine,93,"Kearny County, Kansas",3952,13.81578947,546,ME
51,Wyoming,680,"Lynchburg city, Virginia",78158,13.81304537,10796,WY
48,Washington,249,"Jim Wells County, Texas",41461,13.81298087,5727,WA
28,Nebraska,107,"Panola County, Mississippi",34373,13.80443953,4745,NE
40,Rhode Island,153,"Woodward County, Oklahoma",20986,13.79491089,2895,RI
29,Nevada,147,"Nodaway County, Missouri",23186,13.792806,3198,NV
46,Vermont,61,"Hanson County, South Dakota",3386,13.79208506,467,VT
51,Wyoming,101,"King William County, Virginia",16097,13.78517736,2219,WY
18,Kentucky,19,"Clark County, Indiana",113181,13.77439676,15590,KY
51,Wyoming,183,"Sussex County, Virginia",11864,13.76432906,1633,WY
37,Oklahoma,79,"Greene County, North Carolina",21328,13.76125281,2935,OK
6,Colorado,13,"Contra Costa County, California",1096068,13.76109876,150831,CO
56,Wyoming,21,"Laramie County, Wyoming",95431,13.75758401,13129,WY
48,Washington,409,"San Patricio County, Texas",66070,13.75662176,9089,WA
56,Wyoming,23,"Lincoln County, Wyoming",18316,13.75300284,2519,WY
1,Alabama,109,"Pike County, Alabama",33155,13.75056553,4559,AL
72,Wyoming,41,"Cidra Municipio, Puerto Rico",42298,13.7500591,5816,WY
13,Idaho,161,"Jeff Davis County, Georgia",14990,13.74916611,2061,ID
12,Hawaii,117,"Seminole County, Florida",437346,13.74838229,60128,HI
36,Ohio,75,"Oswego County, New York",121183,13.74450212,16656,OH
32,New Mexico,15,"Lander County, Nevada",5946,13.74032963,817,NM
25,Mississippi,17,"Middlesex County, Massachusetts",1556116,13.73374479,213713,MS
41,South Carolina,3,"Benton County, Oregon",86495,13.73374183,11879,SC
29,Nevada,43,"Christian County, Missouri",80904,13.73356076,11111,NV
25,Mississippi,27,"Worcester County, Massachusetts",810935,13.71996523,111260,MS
28,Nebraska,59,"Jackson County, Mississippi",140676,13.71022776,19287,NE
28,Nebraska,53,"Humphreys County, Mississippi",8984,13.69100623,1230,NE
45,Utah,63,"Lexington County, South Carolina",273843,13.68411827,37473,UT
37,Oklahoma,189,"Watauga County, North Carolina",52240,13.68108729,7147,OK
48,Washington,69,"Castro County, Texas",7948,13.67639658,1087,WA
34,North Carolina,15,"Gloucester County, New Jersey",290298,13.67525784,39699,NC
56,Wyoming,9,"Converse County, Wyoming",14101,13.66569747,1927,WY
6,Colorado,83,"Santa Barbara County, California",435850,13.66433406,59556,CO
29,Nevada,1,"Adair County, Missouri",25560,13.65023474,3489,NV
48,Washington,13,"Atascosa County, Texas",47050,13.64718385,6421,WA
41,South Carolina,49,"Morrow County, Oregon",11204,13.64691182,1529,SC
34,North Carolina,35,"Somerset County, New Jersey",330604,13.6459329,45114,NC
51,Wyoming,740,"Portsmouth city, Virginia",96135,13.63915327,13112,WY
29,Nevada,97,"Jasper County, Missouri",117184,13.63240715,15975,NV
48,Washington,441,"Taylor County, Texas",134435,13.6318667,18326,WA
48,Washington,283,"La Salle County, Texas",7191,13.62814629,980,WA
13,Idaho,71,"Colquitt County, Georgia",46024,13.6189814,6268,ID
35,North Dakota,1,"Bernalillo County, New Mexico",673943,13.61465287,91755,ND
46,Vermont,95,"Mellette County, South Dakota",2086,13.61457335,284,VT
31,New Jersey,179,"Wayne County, Nebraska",9425,13.6127321,1283,NJ
48,Washington,485,"Wichita County, Texas",131957,13.61125215,17961,WA
39,Pennsylvania,97,"Madison County, Ohio",43456,13.59536082,5908,PA
13,Idaho,277,"Tift County, Georgia",40787,13.59501802,5545,ID
12,Hawaii,19,"Clay County, Florida",197417,13.5930543,26835,HI
29,Nevada,119,"McDonald County, Missouri",22763,13.58783992,3093,NV
27,Montana,131,"Rice County, Minnesota",64886,13.58690627,8816,MT
41,South Carolina,59,"Umatilla County, Oregon",76738,13.58388282,10424,SC
22,Massachusetts,113,"Vermilion Parish, Louisiana",59110,13.57299949,8023,MA
40,Rhode Island,65,"Jackson County, Oklahoma",26056,13.56309487,3534,RI
30,New Hampshire,41,"Hill County, Montana",16523,13.5629123,2241,NH
35,North Dakota,13,"Do?a Ana County, New Mexico",213963,13.5612232,29016,ND
72,Wyoming,133,"Santa Isabel Municipio, Puerto Rico",22913,13.55562345,3106,WY
27,Montana,109,"Olmsted County, Minnesota",148736,13.5548892,20161,MT
55,Wyoming,35,"Eau Claire County, Wisconsin",101281,13.55436854,13728,WY
21,Maryland,5,"Anderson County, Kentucky",21761,13.55176692,2949,MD
55,Wyoming,78,"Menominee County, Wisconsin",4451,13.54751741,603,WY
13,Idaho,297,"Walton County, Georgia",86201,13.54276633,11674,ID
1,Alabama,1,"Autauga County, Alabama",55221,13.54194962,7478,AL
28,Nebraska,11,"Bolivar County, Mississippi",33803,13.53726001,4576,NE
8,Delaware,67,"La Plata County, Colorado",53182,13.53277425,7197,DE
51,Wyoming,47,"Culpeper County, Virginia",48424,13.53048075,6552,WY
13,Idaho,21,"Bibb County, Georgia",154816,13.53025527,20947,ID
19,Louisiana,193,"Woodbury County, Iowa",102530,13.52969862,13872,LA
51,Wyoming,720,"Norton city, Virginia",4007,13.52632892,542,WY
21,Maryland,37,"Campbell County, Kentucky",91475,13.51735447,12365,MD
48,Washington,335,"Mitchell County, Texas",9169,13.51292398,1239,WA
29,Nevada,51,"Cole County, Missouri",76533,13.51051181,10340,NV
72,Wyoming,107,"Orocovis Municipio, Puerto Rico",22595,13.50298739,3051,WY
20,Maine,15,"Butler County, Kansas",66092,13.49331235,8918,ME
16,Iowa,77,"Power County, Idaho",7731,13.49113957,1043,IA
13,Idaho,33,"Burke County, Georgia",23007,13.47850654,3101,ID
26,Missouri,163,"Wayne County, Michigan",1778969,13.47460242,239709,MO
39,Pennsylvania,173,"Wood County, Ohio",128885,13.46549249,17355,PA
46,Vermont,93,"Meade County, South Dakota",26381,13.45665441,3550,VT
48,Washington,219,"Hockley County, Texas",23322,13.45081897,3137,WA
56,Wyoming,7,"Carbon County, Wyoming",15739,13.45066396,2117,WY
17,Kansas,163,"St. Clair County, Illinois",267029,13.45022451,35916,KS
50,Wisconsin,11,"Franklin County, Vermont",48418,13.44541286,6510,WI
27,Montana,103,"Nicollet County, Minnesota",33086,13.43770779,4446,MT
5,California,133,"Sevier County, Arkansas",17268,13.43525596,2320,CA
54,Wyoming,37,"Jefferson County, West Virginia",55214,13.43499837,7418,WY
25,Mississippi,19,"Nantucket County, Massachusetts",10556,13.43311861,1418,MS
34,North Carolina,21,"Mercer County, New Jersey",370212,13.4244703,49699,NC
16,Iowa,41,"Franklin County, Idaho",12914,13.41180115,1732,IA
46,Vermont,63,"Harding County, South Dakota",1328,13.40361446,178,VT
4,Arkansas,13,"Maricopa County, Arizona",4018143,13.40056837,538454,AR
9,District of Columbia,13,"Tolland County, Connecticut",151948,13.39932082,20360,DE
28,Nebraska,51,"Holmes County, Mississippi",18772,13.39761347,2515,NE
37,Oklahoma,81,"Guilford County, North Carolina",506763,13.39284833,67870,OK
48,Washington,143,"Erath County, Texas",40039,13.38445016,5359,WA
36,Ohio,81,"Queens County, New York",2301139,13.38046072,307903,OH
22,Massachusetts,57,"Lafourche Parish, Louisiana",97474,13.37690051,13039,MA
30,New Hampshire,83,"Richland County, Montana",11132,13.3758534,1489,NH
22,Massachusetts,19,"Calcasieu Parish, Louisiana",195887,13.37454757,26199,MA
21,Maryland,211,"Shelby County, Kentucky",44290,13.37322195,5923,MD
2,Alaska,122,"Kenai Peninsula Borough, Alaska",57221,13.37096521,7651,AK
39,Pennsylvania,25,"Clermont County, Ohio",200285,13.36944854,26777,PA
33,New York,11,"Hillsborough County, New Hampshire",403972,13.36676799,53998,NY
8,Delaware,69,"Larimer County, Colorado",318227,13.36530213,42532,DE
22,Massachusetts,47,"Iberville Parish, Louisiana",33229,13.36483192,4441,MA
34,North Carolina,11,"Cumberland County, New Jersey",157035,13.36453657,20987,NC
18,Kentucky,81,"Johnson County, Indiana",145645,13.36194171,19461,KY
10,Florida,3,"New Castle County, Delaware",549643,13.36158197,73441,FL
47,Virginia,97,"Lauderdale County, Tennessee",27427,13.3590987,3664,VA
48,Washington,465,"Val Verde County, Texas",48980,13.35851368,6543,WA
51,Wyoming,87,"Henrico County, Virginia",318864,13.35302825,42578,WY
13,Idaho,9,"Baldwin County, Georgia",45795,13.35298613,6115,ID
1,Alabama,83,"Limestone County, Alabama",88805,13.35059963,11856,AL
13,Idaho,285,"Troup County, Georgia",68867,13.33730234,9185,ID
72,Wyoming,149,"Villalba Municipio, Puerto Rico",24685,13.33603403,3292,WY
72,Wyoming,77,"Juncos Municipio, Puerto Rico",40104,13.33283463,5347,WY
1,Alabama,51,"Elmore County, Alabama",80763,13.3266471,10763,AL
5,California,123,"St. Francis County, Arkansas",27345,13.32601938,3644,CA
27,Montana,25,"Chisago County, Minnesota",53834,13.31686295,7169,MT
31,New Jersey,37,"Colfax County, Nebraska",10522,13.31495913,1401,NJ
22,Massachusetts,3,"Allen Parish, Louisiana",25653,13.31228316,3415,MA
48,Washington,1,"Anderson County, Texas",57915,13.3022533,7704,WA
6,Colorado,51,"Mono County, California",14146,13.2970451,1881,CO
22,Massachusetts,43,"Grant Parish, Louisiana",22362,13.29487523,2973,MA
22,Massachusetts,1,"Acadia Parish, Louisiana",62163,13.29086434,8262,MA
38,Oregon,89,"Stark County, North Dakota",28628,13.28769037,3804,OR
24,Minnesota,31,"Montgomery County, Maryland",1017859,13.28533716,135226,MN
1,Alabama,89,"Madison County, Alabama",346438,13.27741183,45998,AL
17,Kansas,9,"Brown County, Illinois",6859,13.25266074,909,KS
21,Maryland,147,"McCreary County, Kentucky",18001,13.24926393,2385,MD
28,Nebraska,151,"Washington County, Mississippi",49499,13.2487525,6558,NE
72,Wyoming,111,"Pe?uelas Municipio, Puerto Rico",22770,13.24110672,3015,WY
20,Maine,111,"Lyon County, Kansas",33462,13.23292093,4428,ME
13,Idaho,51,"Chatham County, Georgia",279290,13.23248237,36957,ID
29,Nevada,95,"Jackson County, Missouri",680905,13.21946527,90012,NV
28,Nebraska,131,"Stone County, Mississippi",17978,13.21615308,2376,NE
51,Wyoming,650,"Hampton city, Virginia",137081,13.21262611,18112,WY
33,New York,17,"Strafford County, New Hampshire",125273,13.2103486,16549,NY
24,Minnesota,15,"Cecil County, Maryland",101960,13.20615928,13465,MN
12,Hawaii,67,"Lafayette County, Florida",8801,13.20304511,1162,HI
8,Delaware,103,"Rio Blanco County, Colorado",6712,13.20023838,886,DE
72,Wyoming,73,"Jayuya Municipio, Puerto Rico",15890,13.19068597,2096,WY
20,Maine,81,"Haskell County, Kansas",4130,13.17191283,544,ME
48,Washington,389,"Reeves County, Texas",14179,13.16736018,1867,WA
22,Massachusetts,45,"Iberia Parish, Louisiana",73938,13.16508426,9734,MA
21,Maryland,51,"Clay County, Kentucky",21300,13.15492958,2802,MD
48,Washington,245,"Jefferson County, Texas",252872,13.15448132,33264,WA
48,Washington,381,"Randall County, Texas",126782,13.15328674,16676,WA
28,Nebraska,123,"Scott County, Mississippi",28293,13.15166296,3721,NE
53,Wyoming,11,"Clark County, Washington",444506,13.14155489,58415,WY
21,Maryland,205,"Rowan County, Kentucky",23608,13.13537784,3101,MD
26,Missouri,77,"Kalamazoo County, Michigan",256752,13.1301801,33712,MO
17,Kansas,7,"Boone County, Illinois",53851,13.12510445,7068,KS
27,Montana,9,"Benton County, Minnesota",39221,13.12052217,5146,MT
34,North Carolina,23,"Middlesex County, New Jersey",830300,13.1069493,108827,NC
8,Delaware,49,"Grand County, Colorado",14411,13.10110332,1888,DE
16,Iowa,33,"Clark County, Idaho",901,13.09655938,118,IA
40,Rhode Island,39,"Custer County, Oklahoma",28978,13.0961419,3795,RI
6,Colorado,111,"Ventura County, California",840833,13.09225494,110084,CO
48,Washington,309,"McLennan County, Texas",241505,13.0850293,31601,WA
5,California,79,"Lincoln County, Arkansas",14062,13.05646423,1836,CA
28,Nebraska,135,"Tallahatchie County, Mississippi",14959,13.0490006,1952,NE
16,Iowa,31,"Cassia County, Idaho",23369,13.04292011,3048,IA
22,Massachusetts,73,"Ouachita Parish, Louisiana",155769,13.04238969,20316,MA
72,Wyoming,87,"Loiza Municipio, Puerto Rico",28454,13.04210304,3711,WY
5,California,93,"Mississippi County, Arkansas",44864,13.04163695,5851,CA
47,Virginia,147,"Robertson County, Tennessee",67426,13.03948032,8792,VA
21,Maryland,29,"Bullitt County, Kentucky",76961,13.03777238,10034,MD
5,California,119,"Pulaski County, Arkansas",390463,13.03068409,50880,CA
13,Idaho,139,"Hall County, Georgia",187916,13.01326124,24454,ID
30,New Hampshire,87,"Rosebud County, Montana",9352,13.0025663,1216,NH
49,West Virginia,1,"Beaver County, Utah",6461,13.00108342,840,WV
24,Minnesota,3,"Anne Arundel County, Maryland",555280,13.0010085,72192,MN
27,Montana,39,"Dodge County, Minnesota",20290,12.99655002,2637,MT
13,Idaho,95,"Dougherty County, Georgia",93310,12.99432001,12125,ID
18,Kentucky,39,"Elkhart County, Indiana",200685,12.99349727,26076,KY
72,Wyoming,63,"Gurabo Municipio, Puerto Rico",46765,12.98834599,6074,WY
48,Washington,461,"Upton County, Texas",3405,12.98091043,442,WA
27,Montana,145,"Stearns County, Minnesota",152595,12.97552344,19800,MT
13,Idaho,219,"Oconee County, Georgia",34400,12.96802326,4461,ID
13,Idaho,157,"Jackson County, Georgia",61420,12.95669163,7958,ID
30,New Hampshire,63,"Missoula County, Montana",111966,12.9494668,14499,NH
48,Washington,21,"Bastrop County, Texas",76948,12.94770494,9963,WA
21,Maryland,113,"Jessamine County, Kentucky",50328,12.94706724,6516,MD
17,Kansas,43,"DuPage County, Illinois",930412,12.93652704,120363,KS
6,Colorado,95,"Solano County, California",425753,12.92721367,55038,CO
34,North Carolina,39,"Union County, New Jersey",548744,12.92278367,70913,NC
4,Arkansas,1,"Apache County, Arizona",72124,12.90416505,9307,AR
53,Wyoming,5,"Benton County, Washington",184930,12.89623101,23849,WY
21,Maryland,159,"Martin County, Kentucky",12631,12.88100705,1627,MD
2,Alaska,290,"Yukon-Koyukuk Census Area, Alaska",5644,12.88093551,727,AK
1,Alabama,101,"Montgomery County, Alabama",228138,12.88080022,29386,AL
28,Nebraska,27,"Coahoma County, Mississippi",25254,12.87716797,3252,NE
48,Washington,55,"Caldwell County, Texas",39347,12.87010446,5064,WA
20,Maine,149,"Pottawatomie County, Kansas",22625,12.84861878,2907,ME
28,Nebraska,47,"Harrison County, Mississippi",196268,12.83092506,25183,NE
21,Maryland,179,"Nelson County, Kentucky",44564,12.82874069,5717,MD
6,Colorado,87,"Santa Cruz County, California",269278,12.81835129,34517,CO
26,Missouri,139,"Ottawa County, Michigan",273136,12.80973581,34988,MO
48,Washington,295,"Lipscomb County, Texas",3483,12.80505312,446,WA
34,North Carolina,31,"Passaic County, New Jersey",507574,12.80325627,64986,NC
6,Colorado,65,"Riverside County, California",2298032,12.80282433,294213,CO
32,New Mexico,3,"Clark County, Nevada",2035572,12.7985156,260523,NM
22,Massachusetts,125,"West Feliciana Parish, Louisiana",15415,12.79273435,1972,MA
54,Wyoming,3,"Berkeley County, West Virginia",108724,12.79018432,13906,WY
13,Idaho,129,"Gordon County, Georgia",55889,12.78605808,7146,ID
22,Massachusetts,99,"St. Martin Parish, Louisiana",53126,12.78281821,6791,MA
47,Virginia,21,"Cheatham County, Tennessee",39422,12.78220283,5039,VA
13,Idaho,49,"Charlton County, Georgia",13130,12.77989337,1678,ID
6,Colorado,11,"Colusa County, California",21396,12.76406805,2731,CO
6,Colorado,59,"Orange County, California",3116069,12.76149533,397657,CO
29,Nevada,99,"Jefferson County, Missouri",221577,12.75944705,28272,NV
48,Washington,251,"Johnson County, Texas",155450,12.75651335,19830,WA
18,Kentucky,3,"Allen County, Indiana",363453,12.75405623,46355,KY
48,Washington,355,"Nueces County, Texas",352060,12.74612282,44874,WA
28,Nebraska,121,"Rankin County, Mississippi",146761,12.73567228,18691,NE
48,Washington,449,"Titus County, Texas",32553,12.73308144,4145,WA
55,Wyoming,87,"Outagamie County, Wisconsin",180430,12.72183118,22954,WY
39,Pennsylvania,17,"Butler County, Ohio",372538,12.72111838,47391,PA
29,Nevada,183,"St. Charles County, Missouri",374805,12.72021451,47676,NV
40,Rhode Island,143,"Tulsa County, Oklahoma",623335,12.70841522,79216,RI
12,Hawaii,57,"Hillsborough County, Florida",1302884,12.70627316,165548,HI
50,Wisconsin,7,"Chittenden County, Vermont",159711,12.69981404,20283,WI
48,Washington,187,"Guadalupe County, Texas",143460,12.69203959,18208,WA
22,Massachusetts,35,"East Carroll Parish, Louisiana",7501,12.69164111,952,MA
8,Delaware,39,"Elbert County, Colorado",23855,12.68077971,3025,DE
27,Montana,123,"Ramsey County, Minnesota",527411,12.67796842,66865,MT
5,California,7,"Benton County, Arkansas",238198,12.67223067,30185,CA
55,Wyoming,15,"Calumet County, Wisconsin",49678,12.66959217,6294,WY
17,Kansas,31,"Cook County, Illinois",5236393,12.65915297,662883,KS
55,Wyoming,9,"Brown County, Wisconsin",254717,12.62970277,32170,WY
26,Missouri,67,"Ionia County, Michigan",64064,12.627997,8090,MO
45,Utah,91,"York County, South Carolina",240076,12.62475216,30309,UT
56,Wyoming,25,"Natrona County, Wyoming",80011,12.60701654,10087,WY
48,Washington,227,"Howard County, Texas",36105,12.60213267,4550,WA
49,West Virginia,39,"Sanpete County, Utah",28261,12.5862496,3557,WV
17,Kansas,77,"Jackson County, Illinois",59534,12.58440555,7492,KS
51,Wyoming,800,"Suffolk city, Virginia",86184,12.57774065,10840,WY
37,Oklahoma,155,"Robeson County, North Carolina",134871,12.56459876,16946,OK
